,"market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, double skin facade","market for curtain wall, ccf","market for curtain wall, triple glazing, two coatings, high perf alu frame"
282,1.75884119990858e-05,3.2076345616013886e-05,1.570213146587189e-05,1.8800844260463836e-05,1.5580343225659072e-05,1.3286979031151337e-05,1.5786333279488894e-05,1.7864376654368086e-05,1.5639775825787884e-05,1.3227301178727786e-05,1.5287117831101844e-05,2.6229017922960654e-05,3.4426571774739885e-05,1.7452396073055797e-05
283,2.7002614772466e-05,4.8101434742450724e-05,2.4011121751099136e-05,3.1550206193816756e-05,2.3779830647563706e-05,1.9807036192105687e-05,2.4038163735550853e-05,2.720689536182321e-05,2.3888258920313438e-05,1.969816136520343e-05,2.289594265339558e-05,3.98868838249362e-05,5.7522393616483065e-05,2.669022969363598e-05
284,3.892396605643358e-05,6.331093693452385e-05,3.491415485240565e-05,4.275223940803231e-05,3.461230525563055e-05,2.8718309000396856e-05,3.4889969574429035e-05,3.886110891133053e-05,3.4776849157772175e-05,2.8553086732892565e-05,3.2594338280923374e-05,6.028982320986775e-05,8.53435646746042e-05,3.8305779078727183e-05
285,2.4148814361073377e-05,4.0313321216975516e-05,2.131512461115636e-05,2.693267125406116e-05,2.1094365183687667e-05,1.693615336778503e-05,2.131671399201037e-05,2.451662199036651e-05,2.120162218552637e-05,1.6828454324686052e-05,2.0121126197200953e-05,3.409755581704632e-05,4.4471164421556416e-05,2.4071924578960092e-05
286,1.6785387837395865e-05,3.203451341411812e-05,1.509614121428236e-05,1.8827830807192785e-05,1.4933792677499466e-05,1.2810158653922734e-05,1.504492238810177e-05,1.6929570224415615e-05,1.4985614654919592e-05,1.2758123004188278e-05,1.4617405548751898e-05,2.4094089141074395e-05,3.314754594383962e-05,1.6707311064248024e-05
287,2.3762765053764877e-05,5.459026964195901e-05,2.1267383561006004e-05,2.588050459147728e-05,2.108898402739001e-05,1.7964393975363688e-05,2.132400104861717e-05,2.3901796696165105e-05,2.1158027789312582e-05,1.7895065586154055e-05,2.0429046251999257e-05,3.693015228136019e-05,5.1752680841879696e-05,2.343176280035036e-05
288,2.706222880756705e-05,6.455820956771863e-05,2.3710238764556224e-05,3.08510371153608e-05,2.3424062464314413e-05,1.832872471079333e-05,2.3664845480435245e-05,2.729004268623421e-05,2.355113528779099e-05,1.8201128731218902e-05,2.1997323460110733e-05,3.842951493129326e-05,5.334360577081711e-05,2.6808476896587424e-05
289,2.883539685263419e-05,4.9685687744306196e-05,2.5772287664809335e-05,3.1042669214526105e-05,2.551208840188676e-05,2.0737779141686094e-05,2.5755128635180937e-05,2.8785091279031083e-05,2.5605124955759135e-05,2.064435994358793e-05,2.380705558282228e-05,4.1849849327880654e-05,6.034733955115904e-05,2.8299011112429307e-05
290,2.3709960606009843e-05,3.271397060248673e-05,2.079066060595612e-05,2.561066261677087e-05,2.0714842100260947e-05,1.6460620347204522e-05,2.0874905044937774e-05,2.375232722794296e-05,2.080803250618365e-05,1.6367046578764105e-05,1.929531693671506e-05,3.4142206184200484e-05,5.040821596281122e-05,2.3432201346340647e-05
291,2.193941455895496e-05,4.4635047558345346e-05,1.9313503236706463e-05,2.310824078909278e-05,1.9175934691422953e-05,1.5655366675901805e-05,1.9536663598129582e-05,2.2391469934855227e-05,1.927481399197019e-05,1.5556079689324016e-05,1.8328865657228298e-05,3.204363838306359e-05,4.6486335822304455e-05,2.1670012432986482e-05
292,4.190164720128677e-05,6.99844538852026e-05,3.704204330616462e-05,4.3713843099163264e-05,3.6915298173668226e-05,2.736357105949895e-05,3.731866818042424e-05,4.2218944614142225e-05,3.7132634233569244e-05,2.7145340069234097e-05,3.126074347167701e-05,6.122034170443184e-05,9.447847154676677e-05,4.1412202894992395e-05
293,2.3075517597543156e-05,3.854124688889775e-05,2.0296115540012674e-05,2.5109347566650475e-05,2.0061358051881255e-05,1.5678437312949126e-05,2.0225268302591966e-05,2.3209246334696718e-05,2.0156869244982137e-05,1.5582531471202257e-05,1.8656573605371997e-05,3.2728795167478773e-05,4.69670625134539e-05,2.2881425594481478e-05
294,2.2217704625016034e-05,2.9747653380567788e-05,1.9049602355826154e-05,2.4286154719434236e-05,1.883227338789477e-05,1.4344468454912123e-05,1.899189128144295e-05,2.246235450732245e-05,1.8918719857584624e-05,1.4257665148686583e-05,1.8025025426693894e-05,3.058128654040874e-05,4.05297460736975e-05,2.2143118311921754e-05
295,9.756585854758744e-05,0.00013244981617887154,8.71463923172416e-05,0.00010247649136676013,8.710124634195322e-05,7.240656626843875e-05,8.799151127166675e-05,9.643862015416024e-05,8.749550611163675e-05,7.201067822341032e-05,8.033330143279933e-05,0.0001537508233858226,0.00025395682398651374,9.465808288112034e-05
296,4.099384112260154e-05,7.471982363788138e-05,3.645224957718847e-05,4.36050951980144e-05,3.6252323836210456e-05,2.7833385725122957e-05,3.669461528023016e-05,4.106979161926014e-05,3.639971260861184e-05,2.768538932725725e-05,3.180717868170444e-05,6.047036157789743e-05,9.051305260044363e-05,4.0185208919064925e-05
297,2.181006543867226e-05,5.127558354045401e-05,1.9481264547310516e-05,2.3960667854854902e-05,1.92919041107738e-05,1.6441691792556695e-05,1.9548586640090126e-05,2.2194321625443137e-05,1.9393789404326065e-05,1.6339385608217385e-05,1.8808088174741658e-05,3.3878503094627776e-05,4.7663101488108784e-05,2.1680955926876053e-05
298,2.288002259721941e-05,3.502244001420213e-05,2.0574715325232197e-05,2.619293521056569e-05,2.0166538501256627e-05,1.696622311637106e-05,2.048770561373758e-05,2.3419517536502427e-05,2.027144983115596e-05,1.686087946315887e-05,1.961668011099451e-05,3.417369078004821e-05,4.790616165850763e-05,2.277718247666205e-05
299,3.0043808724079597e-05,4.363229858547909e-05,2.6319612767600807e-05,3.317043081271169e-05,2.6081202245246988e-05,2.0852688240958713e-05,2.6311324973806558e-05,3.0216592057686965e-05,2.620648879426857e-05,2.072688593800178e-05,2.4777774663744295e-05,4.371490902338644e-05,6.365172445258651e-05,2.975634731159875e-05
300,1.9463693426473475e-05,4.096030390233149e-05,1.7452552706183425e-05,2.2017885982009403e-05,1.7345001236998298e-05,1.4879195079566952e-05,1.7559745458566907e-05,1.9671539595869955e-05,1.741164436222385e-05,1.4812277560081564e-05,1.6829621343266654e-05,2.8227547535735114e-05,3.9759071314610416e-05,1.9242051899040644e-05
301,2.069376258807137e-05,6.539852281930315e-05,1.8427407717999995e-05,2.2402685278984715e-05,1.8088386710402446e-05,1.5136653887626419e-05,1.826082923556825e-05,2.0879057502055954e-05,1.8177645637976573e-05,1.5047027126140843e-05,1.778766979781325e-05,3.017421023478541e-05,4.220163241440557e-05,2.0534172502471353e-05
302,1.9495107063786123e-05,3.259301418452662e-05,1.7094712589819477e-05,2.0875441936598698e-05,1.6863664726313446e-05,1.3568972743660232e-05,1.699205244377882e-05,1.9607442794258796e-05,1.694042494722663e-05,1.3491895902459587e-05,1.6258460201017826e-05,2.8025434687389867e-05,3.972772112407761e-05,1.9350667148479757e-05
303,2.4032689098723084e-05,8.894037215754087e-05,2.1093506891223585e-05,2.6443561839042142e-05,2.094965636731933e-05,1.6583261566914697e-05,2.1077035894506814e-05,2.400857975403679e-05,2.1029459875394575e-05,1.6503129907841203e-05,1.9658868052511802e-05,3.452413127203504e-05,4.733750740930141e-05,2.375382217678329e-05
304,2.1074864962766252e-05,4.4975060718201174e-05,1.8572297908908863e-05,2.247107395426578e-05,1.8319955712232144e-05,1.5219655468049495e-05,1.847769327955063e-05,2.1314129010050404e-05,1.840053922370536e-05,1.5138739636888204e-05,1.8166957722269503e-05,3.078161405997389e-05,3.9795794624804055e-05,2.0998653645271933e-05
305,3.47967643439223e-05,6.918704340947503e-05,3.0788088671645646e-05,3.939187135090119e-05,3.053205621161241e-05,2.3502562437789874e-05,3.0853750720521166e-05,3.505785309556586e-05,3.068463851076302e-05,2.334935169900334e-05,2.7451629669987794e-05,4.983027197931295e-05,7.050281727955836e-05,3.4414464236804156e-05
306,2.0751508522958207e-05,4.4679974974667404e-05,1.8049576621349436e-05,2.321662554262927e-05,1.7874819340232744e-05,1.4761132557489758e-05,1.8088519813139778e-05,2.104201216508117e-05,1.7949319633479366e-05,1.468632529157449e-05,1.7880614127549482e-05,3.0095223574446258e-05,3.92608923996077e-05,2.0614611263829253e-05
307,1.751813806333367e-05,3.246267101068842e-05,1.5541395860113392e-05,1.9683011278850464e-05,1.5325194582401325e-05,1.2875999678925524e-05,1.546748832147233e-05,1.76881464716773e-05,1.5387368026861536e-05,1.281357005496776e-05,1.5113183910746338e-05,2.5934160151918724e-05,3.5698452536819666e-05,1.740355894590403e-05
308,2.5057945743821436e-05,4.7384593752147816e-05,2.2062267864819525e-05,2.639277318709465e-05,2.1875249939595624e-05,1.6944264479995788e-05,2.2257716325266055e-05,2.5455586872020916e-05,2.196019582126166e-05,1.6858968344377587e-05,1.987603379078824e-05,3.646242941054493e-05,5.3136319628862874e-05,2.4690654054710354e-05
309,2.7400685936295623e-05,4.9448151948902745e-05,2.4097946635500544e-05,3.1624057605664895e-05,2.37805020075987e-05,1.9093641848534654e-05,2.3965423697925694e-05,2.734536864601524e-05,2.3885407143001624e-05,1.8988304158485323e-05,2.2910464734737248e-05,3.8977587771375275e-05,5.278053724489331e-05,2.6975525222502336e-05
310,3.6551711369494245e-05,6.516110361923435e-05,3.22632320510928e-05,3.7762865987150596e-05,3.210474382976541e-05,2.558899420284633e-05,3.240687466156237e-05,3.673347177857384e-05,3.2288510712135776e-05,2.5404469478218223e-05,2.9666242006304533e-05,5.3763283836166274e-05,7.941246355336752e-05,3.612921046796292e-05
311,2.566082386826003e-05,5.4436064150306234e-05,2.2819485309167398e-05,2.7536888676879642e-05,2.2468865251060496e-05,1.8370780024322035e-05,2.261711702033036e-05,2.589608397735014e-05,2.2555656121330173e-05,1.828363149140556e-05,2.16325609174653e-05,3.676386554426032e-05,5.026886202513619e-05,2.5599580099158007e-05
312,2.9225191827444e-05,6.061621082692107e-05,2.5743267113296407e-05,3.1301194030294575e-05,2.5565864511632508e-05,2.0515686670288954e-05,2.579482296768882e-05,2.9519027803371553e-05,2.572437720985187e-05,2.035652032341094e-05,2.4017466896201833e-05,4.290265215034644e-05,6.092173781385388e-05,2.906111083994727e-05
313,2.2087741239089653e-05,3.8885326207382285e-05,1.9495678701796436e-05,2.4389872041098325e-05,1.918610186204346e-05,1.570870512732676e-05,1.9393809532215563e-05,2.2401294530317434e-05,1.9261845151965546e-05,1.563264918549624e-05,1.8689583061130295e-05,3.237728952879035e-05,4.4930283685338016e-05,2.1985878770452318e-05
314,2.9851922090677206e-05,5.0375142138470134e-05,2.5659051397539886e-05,3.320669378593182e-05,2.5268622488191384e-05,1.9675274863843244e-05,2.5492101721875825e-05,3.0062017366736688e-05,2.539578592620482e-05,1.95475873381689e-05,2.4876053038330106e-05,4.1794688155472927e-05,5.441494614940604e-05,2.961505880543713e-05
